EncounterID	SentenceID	Sentence	IsHallucination	GPTreason	GPTReasonCategoryLast	GPTReasonCategoryAll
HaluQA000040-1	0	The axial turbojet Pirna 014 was designed by engineers from this German aircraft and aircraft engine manufacturer based in which city? The answer is  The Pirna 014 was designed by engineers from Junkers in Stuggart.	1	"These are hallucinations because:
 Hallu_2. The source document states that Junkers was based in Dessau, Germany, not Stuttgart. The sentence incorrectly claims that the Pirna 014 was designed by engineers from Junkers in Stuttgart, which contradicts the grounding source."	2	['2']
HaluQA000041-0	0	Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula?  The answer is  Roman Catholic	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that the University of Providence is a private Roman Catholic university, is accredited by the Northwest Association of Schools and Colleges, and is located in Great Falls, Montana, which is the third largest city in the state after being passed by Missoula."	12	['12']
HaluQA000041-1	0	Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula?  The answer is  The University of Providence is of the Lutheran faith.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that the University of Providence is a ""private Roman Catholic university,"" which contradicts the claim in the sentence that it is of the ""Lutheran faith."""	8	['8']
HaluQA000042-0	0	Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from? The answer is  The Joshua Tree	0	"These are hallucinations because:
 Hallu_1. The source document does not state that ""The Joshua Tree"" is the album from which Pauline Henry's band, The Chimes, covered the song ""I Still Haven't Found What I'm Looking For"". It only states that the original song by U2 is from their 1987 album ""The Joshua Tree""."	1	['1']
HaluQA000042-1	0	"Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from? The answer is  ""I Still Haven't Found What I'm Looking For"" belongs to the ""War"" album."	1	"These are hallucinations because:
 Hallu_2. The source document states that ""I Still Haven't Found What I'm Looking For"" is from U2's 1987 album ""The Joshua Tree"", but the response sentence incorrectly claims it belongs to the ""War"" album."	2	['2']
HaluQA000043-0	0	Guitars for Wounded Warriors is an album that was recorded in the village in which New York county? The answer is  Ulster County	0	"These are hallucinations because:
 Hallu_1. The source document does not mention the album ""Guitars for Wounded Warriors,"" so the specific album and its recording location in relation to New York county cannot be confirmed from the provided text."	1	['1']
HaluQA000043-1	0	Guitars for Wounded Warriors is an album that was recorded in the village in which New York county? The answer is  The Guitars for Wounded Warriors album was recorded in Albany County.	1	"These are hallucinations because:
 Hallu_2. The source document states that the recording took place in New Paltz, which is in Ulster County, not Albany County. This is a contradiction in numeric value, where the value is the name of the county."	2	['2']
HaluQA000044-0	0	"What American country music singer-songwriter, born in May of 1942, sang a duet with her ex-husband the same year that he released the song ""The Battle?"" The answer is  Tammy Wynette"	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Tammy Wynette, an American country music singer-songwriter born on May 5, 1942, sang a duet with her ex-husband George Jones the same year he released ""The Battle."""	12	['12']
HaluQA000044-1	0	"What American country music singer-songwriter, born in May of 1942, sang a duet with her ex-husband the same year that he released the song ""The Battle?"" The answer is  Tammy Wynette was one of the best-known female country music artists who sang a duet with her ex-husband."	1	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Tammy Wynette, an American country music singer-songwriter born on May 5, 1942, sang a duet with her ex-husband George Jones, and that the duet ""Golden Ring"" became a #1 hit the same year he released ""The Battle."""	12	['12']
HaluQA000045-0	0	Who was born first, Francis Nethersole or Elizabeth Stuart? The answer is  Sir Francis Nethersole	0	"These are hallucinations because:
 Hallu_2. The source document provides the birth dates for both individuals, showing that Elizabeth Stuart was born in 1596 and Sir Francis Nethersole in 1587. The sentence incorrectly states that Sir Francis Nethersole was born first, which contradicts the numeric birth years given in the source."	2	['2']
HaluQA000045-1	0	Who was born first, Francis Nethersole or Elizabeth Stuart? The answer is  Elizabeth Stuart was born first.	1	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which provides the birth dates for both individuals, showing that Elizabeth Stuart was born before Francis Nethersole. Elizabeth Stuart was born on 19 August 1596, and Francis Nethersole was born in 1587."	12	['12']
HaluQA000046-0	0	What does the Hacker-Pschorr Brewery have to limit in order to comply with German regulations? The answer is  ingredients in beer	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions the Reinheitsgebot as a series of regulations limiting the ingredients in beer in Germany. The sentence is a rephrased version of the information provided in the source document."	12	['12']
HaluQA000046-1	0	What does the Hacker-Pschorr Brewery have to limit in order to comply with German regulations? The answer is  Hacker-Pschorr Brewery must limit their beer's purity.	1	"These are hallucinations because:
 Hallu_1. The source document does not provide specific details on what Hacker-Pschorr Brewery must limit to comply with the Reinheitsgebot, only that there are regulations limiting the ingredients in beer. The sentence's claim that the brewery must limit their beer's purity is not supported by the provided text."	1	['1']
HaluQA000047-0	0	Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), which other member that's Welsh, that died on 10 April 2016? The answer is  Dennis Howard Marks	0	"These are hallucinations because:
 Hallu_1. The source document does not state that Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), nor does it ask a question about other Welsh members who died on a specific date. The sentence introduces a new entity, Don Barry Mason, and a question format that is not present in the source document."	1	['1']
